,upper_mass,upper_comx,upper_comy,upper_comz,upper_Ixx,upper_Iyy,upper_Izz,upper_Ixy,upper_Ixz,upper_Iyz,lower_mass,lower_comx,lower_comy,lower_comz,lower_Ixx,lower_Iyy,lower_Izz,lower_Ixy,lower_Ixz,lower_Iyz,tri_maxforce,tri_optlen,tri_tendonlen,tri_penangle,bi_maxforce,bi_optlen,bi_tendonlen,bi_penangle,tri_error,bi_error,kin_error
0,1.7637501272628437,0.006967772518329607,-0.17505201926074154,-0.008470467241756072,0.009291259015864771,0.004112039006662859,0.0093704696239582,0.0019045575398946438,0.0013047297375189358,0.01305945401146386,1.0665209053633176,-0.010200990160802675,-0.1019281501024655,8.506139191081369e-05,0.005035469495896552,0.0020030529115585825,0.004422583051620843,0.001076532247525519,0.001131777263329055,0.004586418866628788,675.0014263884013,0.10447086505766151,0.14690537956269706,0.2699003009160927,602.2511097688375,0.11931613886865657,0.2658006603295524,0.15030314660745453,0.06355101301381248,0.018203430410809154,0.07917498212401682
1,1.7513413669997695,0.008554885994166525,-0.17430110010498,-0.008229644142130062,0.009763094008855402,0.0053523429375508,0.009609451413055007,0.0019061734364165359,0.001301896617879663,0.01305221544848413,1.131070617237418,-0.023342104716597346,-0.10203570547761968,-0.0012760416581806076,0.0043831873806912,0.001846745942269599,0.004116638771420669,0.0018592017881726341,0.0013788297565297835,0.004980256404380218,944.4088232642093,0.12974419359538775,0.16581631901057534,0.21039583442713258,615.1101929799113,0.1188887860754887,0.23019268814664323,0.24754726145656752,0.06366199423316092,0.021354946427517722,0.6965517000986824
2,1.7641002172774969,0.0038551657146239414,-0.16453649415537178,-0.005525067190941913,0.010565592100622495,0.004018880350744139,0.007666022322606405,0.0019073240333066304,0.0013050685677461562,0.013074828543651416,1.0877574836371167,-0.018730819603478006,-0.10106888698851801,0.006797580814480447,0.005501673238742737,0.002200855839499873,0.0035267331986385134,0.00113897322908582,0.0012593414099936512,0.004564534777305284,514.8742721527777,0.08448545580259519,0.14645605058714906,0.23104917362686808,445.8637679694177,0.11671805890784996,0.25672673661600487,0.2558946073174293,0.19127971496607563,0.03837080128757129,0.3026146724954136
3,1.9292267557905278,0.006678452567560174,-0.15842617382910487,-0.007717499243024066,0.009412337061579755,0.007484011097366799,0.009429961573404432,0.0019056002460107896,0.0013082977234963658,0.01305611451779547,1.0791670263048485,-0.00899644562244118,-0.10094443481083137,0.0066648352976047326,0.005305874544452372,0.0014047177563720277,0.0037759865109261454,0.0016475915384032542,0.001785686869399381,0.004249404213745225,520.1785654599356,0.09285924166060702,0.16634224732748573,0.34396967209041224,460.5852975244629,0.12676244723912555,0.25571866357084433,0.20780620488881296,0.06348936057060865,0.024660992860362198,0.07463082696700153
4,1.867338864830717,0.008077388577233858,-0.15879903611338292,-0.012741089371533135,0.011586093032869817,0.0036672521798676635,0.008364831298162376,0.0019058075157111145,0.0013067233383243816,0.013009388467518247,1.0086123798560285,-0.010656440542891056,-0.10001271347475629,-0.0015573126113676717,0.00593677040443907,0.001355511313194732,0.004063932845947286,0.0019556438422371346,0.0015342318472791137,0.004085660651817607,680.0803833084832,0.0990702816204016,0.13580182669744326,0.3785497275543497,479.3257296328503,0.13627347644845939,0.2640938645140346,0.20369908761255465,0.11559445545348096,0.04254297143519852,0.5358340066206941
5,1.6652606572706303,0.00664604365210022,-0.16780995853094727,-0.020894671632318375,0.012596353911104441,0.007898828012276335,0.007342561110296807,0.0019064285048389117,0.0013020462663769408,0.013069730133990964,1.0707084098794521,-0.0060481302783581894,-0.10380131305838654,-0.009376120690210364,0.004225282614465538,0.00142306443864522,0.003980739847753108,0.0012844208372039868,0.0019766202076057088,0.004168594505806079,992.789192653148,0.09633621128759012,0.15991767062447856,0.22231080648183824,452.8999152524216,0.10924556152444356,0.23080179407237397,0.21961546652714475,0.25724436084441915,0.021354946427517722,0.4655195933035708
6,1.7748152114123534,0.0023211659466714947,-0.17591649875661614,-0.01076700365961342,0.010168465899014286,0.004518293007037827,0.00832842573102278,0.001905836366233927,0.0013074334093171529,0.013089581042300126,0.9535371694099062,-0.01951921463440047,-0.10228263483526416,-0.00039091753426822966,0.005545916786899524,0.0022752451512813828,0.004451497263284229,0.0012212909081780242,0.00165425585550857,0.004463582993472229,864.7916299706235,0.10615811599275315,0.15683445554786027,0.36751519371210883,580.6217911604164,0.10701572016732147,0.254963848260617,0.24041878404148956,0.26534047889694135,0.02004940299789236,0.23499186307939549
7,1.9361568973070744,0.0008164161201147224,-0.1768798921919815,0.0009673041416039415,0.011276482292033672,0.005406179569336218,0.008984930089023168,0.0019081917685815177,0.001305094815802339,0.013031801130117798,1.0683803073146512,-0.020720272817414065,-0.09881187401089932,0.00517144591503357,0.004363382281498295,0.001565371447591116,0.003370621236629427,0.00106802168276791,0.0015790644044172235,0.004521680286204831,1091.0197476488995,0.09310942316862889,0.13774665309527873,0.37541911757400004,420.2268745452369,0.11122337222641634,0.23164627586141304,0.21507681432962772,0.6415810516038649,0.02135494642751772,0.5074092911864673
8,1.74987973837509,0.006721002689717367,-0.16220350835187,-0.019284797778353284,0.00995031391949686,0.0036708983633177783,0.00973948461413787,0.0019000331354701579,0.0013085622013218835,0.013076874028582305,1.1098223586961715,-0.017862009628316834,-0.10505771891871965,-0.0014216686691002432,0.004303061577330574,0.0016740010355122323,0.003213784424595749,0.0011917819494567995,0.0012760922911571413,0.004813323901819707,765.0829383508593,0.0924054093568556,0.12487849863341464,0.38979093985000035,465.82113724423834,0.1351114118524161,0.23790693123751253,0.17727575633748746,0.0740210399307748,0.03803312873605861,0.260940933756849
9,1.883284477944022,0.004224323762287532,-0.15827341641544956,-0.00804606819416306,0.01248562541249768,0.006908971181631576,0.008434897433280596,0.0019077276091382517,0.0013012246405696448,0.013054849128651813,1.0440775046780537,-0.011565132609717577,-0.1015112854260531,0.014139407567250345,0.005480019049790857,0.0012624996729027863,0.003511394821752563,0.0012924091522591211,0.0012035449089558494,0.004566262351631339,661.2908332943302,0.10554347046409746,0.1626421938739907,0.20621641495865137,554.4069145139453,0.13449055452207664,0.2703662020173278,0.2285411256730607,0.06355861102902123,0.029072434133289117,0.14533949903509386
10,1.7844814256699604,-0.0009749240928703176,-0.16928325321275678,-0.01650715554681196,0.011629699679360065,0.003732934487489999,0.008303737608055348,0.0019062339754864937,0.0013039624224331968,0.013007545332031988,0.9784709656836224,-0.004006335567256124,-0.10023296832804092,0.008467313185947907,0.005518804593470154,0.001959726813444934,0.003735620003971459,0.0014646882721633826,0.0011385517744743699,0.00404052345382457,599.4922281650598,0.08804036684594804,0.13127798562360182,0.2048554598161123,502.5598647604034,0.1113524395610423,0.24770133263136143,0.1578397858843258,0.32723217678177496,0.02101774488616963,0.3295545504512577
11,1.6987658797034737,0.004701113819136812,-0.16814055918299295,-0.014555179377557556,0.009436028583676847,0.007427100497880811,0.007880995309043688,0.001908926326106055,0.0013077094939378,0.013077636979263273,0.9685956372645755,-0.012931696049902774,-0.103809532659667,0.009573275797628017,0.004434945605943031,0.0014884288642736782,0.004498358514664547,0.0011304810987489626,0.001046255540836453,0.00490090515862998,1001.1897830229758,0.13025993203244993,0.12591138913910452,0.39368570112099455,431.09621312079685,0.1105928846174628,0.2452350629150522,0.2294207212215936,0.5760170449189062,0.024431106670190494,0.34385559052108317
12,1.9223762756903466,-0.00078325593761535,-0.17670706554271723,-0.013040363416364786,0.011614787528786572,0.004067005460162802,0.007075333661799145,0.0019056243299584701,0.0013040577424074996,0.013003820709147173,1.0120837823663977,-0.012775754738319958,-0.10247820626665209,0.010179150714560433,0.0047599916384859844,0.0010260085449708561,0.003552196037927985,0.0014755937138582356,0.0012446076093210819,0.00441069868960674,548.8750202591049,0.0998610888406261,0.15123726194965775,0.1678983412392151,488.588661833776,0.12299263953839715,0.2632418501707141,0.26471922469223325,0.06360447065214689,0.02472377004177138,0.09521939729407079
13,1.6462395567633652,0.003942500032695688,-0.17266648055061912,-0.013173996665341418,0.009906523882824276,0.006992701554006309,0.00867871510783192,0.0019080259942806936,0.0013015438678553274,0.01309350255343701,1.1128770941447492,-0.020483223196165516,-0.09962943332284678,-0.002620951359725782,0.005374793275206859,0.0012888968707232649,0.004262230640508067,0.0013799181107704954,0.0011878711642706779,0.0045239753391323675,1097.7885890929615,0.12196575995658802,0.13522000803386594,0.17219407537598386,585.3010362932462,0.1398791878763816,0.2618799064031465,0.25361047681698434,0.0636619942331609,0.03600667426209904,0.10721387549459323
14,1.6392999870874878,0.0020447815230357734,-0.17628496028679075,-0.012328623030471338,0.01253345352067212,0.005259544962270032,0.007670246627076136,0.0019069127310175269,0.0013008182874072235,0.013030941537963346,1.016260682332844,-0.006083083586964597,-0.10529133464416413,-0.00023724263146548095,0.004951563956932696,0.0023104803706006263,0.00349126823783376,0.0018346584817974482,0.001429152044302791,0.004286058422887712,1078.4076035212245,0.09079497773758557,0.14635331058945503,0.16439237256985065,503.46345914785786,0.11134095733229507,0.2677873353540253,0.24579821146738945,0.06408667295983805,0.031661681359923845,0.11195505978461738
15,1.828490494044652,0.0037406749946300574,-0.15022215136000097,-0.0018575466170234613,0.010705928944928337,0.004227106997914487,0.009418971596679374,0.001900425277560488,0.0013093044696907946,0.013099351608826294,1.1014997193851275,-0.011867754901357538,-0.10317923282743437,0.012940916379864796,0.004153769165643988,0.00197609331719418,0.00460483717728199,0.0010446570229575218,0.001583201740547239,0.004858329246926305,1019.7763412059096,0.10324028675272037,0.16556273427897827,0.3753837026982875,558.7610310890418,0.11129914478550476,0.23709176706103696,0.18042677875531743,0.26516967632804267,0.02135494642751772,0.4376626831702377
16,1.904638500585826,0.003521930716342209,-0.1534391497366443,-0.009355363996659073,0.011699124342080248,0.007473600443860155,0.009380982107217162,0.0019095020574588382,0.0013018584746688929,0.013087949114251185,1.04447426039979,-0.019036693810555887,-0.09989649365495956,0.0008896665330487656,0.005227735735449915,0.0012458805896982958,0.004478904944327795,0.0017557231543056232,0.001087866370400759,0.00440427264460481,597.6101827903976,0.09582664672237973,0.13068169804271956,0.36647884438621386,476.13316266522725,0.12170836237003195,0.2450067240077527,0.21936773447897417,0.5147573562103601,0.02920871047404431,0.42993614076224645
17,1.6934405452862418,0.007169247549361941,-0.14990109136536459,-0.0011906293475957641,0.010724944796751078,0.005723581789923139,0.007973382104969019,0.001907817518118772,0.0013079097370965343,0.013018490898625125,1.0192262544361046,-0.00293308432504952,-0.10410929729834535,0.00031777598379951165,0.004909863352455803,0.0016288969742304675,0.0042581060896900585,0.0014051880117881249,0.001586883585232037,0.004504191316725627,997.0836408624399,0.11084467958805888,0.12606295940816797,0.2607813715650064,448.9373629943092,0.13690213913460103,0.23333992202745263,0.2084492125423224,0.11918144370283444,0.03616238930133713,0.29997471338720855
18,1.6823124039812307,0.0009861748098068304,-0.1759504111803197,-0.007140957610831371,0.012142847508921636,0.0058479287131268124,0.010199235208719909,0.0019037803021599116,0.0013073720685320743,0.01302346703109522,1.0146976509420385,-0.017675747075017095,-0.1003269746360132,-0.0070796725611052425,0.005134090718951951,0.0012769280550111778,0.003977345308939083,0.0017076978137011522,0.0018358033501544768,0.004758777951115432,1029.903238948683,0.1197333620366008,0.14402266845680944,0.3808257855013287,592.3934992694324,0.11834303036868636,0.2506539226745911,0.25570353565303827,0.27511177146351845,0.023396997441447118,0.1845939717818685
19,1.8265609843384518,0.006523991391638072,-0.16791017038730502,-0.01188540044999514,0.009413909975184636,0.004675444012039497,0.007214751159125842,0.001904464191022219,0.001306959154398154,0.013005670515407363,1.0180968732324231,-0.013033187989567816,-0.09894820395614393,0.009208930470452905,0.004885259172960508,0.0015453149133146469,0.004150292926814227,0.0014322200645763609,0.0011260788086315968,0.004734311667959487,815.016434840847,0.12006587495701374,0.1682090966386035,0.19482438736809954,530.704592473153,0.12278134984612205,0.2554327782829734,0.21137693589922107,0.06366199423316092,0.022710010140530854,0.31726943737988095
